id,math,english,ukrainian,privileged,rating,admitted
1646,129,194,178,0,163.2,0
1647,151,160,142,0,151.0,0
1648,174,159,186,0,173.10000000000002,1
1649,178,170,183,0,177.1,1
1650,200,146,173,0,175.7,1
1651,166,163,151,0,160.60000000000002,0
1652,161,166,156,0,161.0,0
1653,158,163,152,0,157.7,0
1654,147,138,177,0,153.3,0
1655,161,157,137,0,152.6,0
1656,149,162,138,0,149.6,0
1657,158,155,175,0,162.2,0
1658,181,113,154,1,152.5,0
1659,134,158,182,0,155.6,0
1660,177,199,141,0,172.8,1
1661,181,147,153,0,162.4,0
1662,152,140,136,0,143.60000000000002,0
1663,112,162,155,1,139.9,0
1664,142,161,125,0,142.6,0
1665,180,178,145,0,168.9,1
1666,154,129,126,0,138.1,0
1667,135,169,168,1,155.1,0
1668,144,166,169,0,158.1,0
1669,171,152,120,0,150.0,0
1670,194,103,185,1,164.0,0
1671,150,175,200,0,172.5,1
1672,147,172,155,0,156.9,0
1673,147,132,142,1,141.0,0
1674,136,171,200,0,165.7,0
1675,187,153,128,1,159.1,0
1676,148,156,155,0,152.5,0
1677,179,156,158,0,165.8,1
1678,185,151,181,0,173.6,1
1679,174,178,162,0,171.6,1
1680,146,153,145,0,147.8,0
1681,200,200,100,0,170.0,0
1682,154,147,148,0,150.1,0
1683,136,158,134,0,142.0,0
1684,161,179,155,0,164.6,0
1685,131,167,143,0,145.4,0
1686,178,137,125,0,149.8,0
1687,145,200,180,1,172.0,1
1688,159,160,145,0,155.1,0
1689,160,180,129,0,156.7,0
1690,149,151,151,0,150.2,0
1691,200,195,103,0,169.4,0
1692,145,171,120,0,145.3,0
1693,172,179,161,0,170.8,1
1694,128,176,134,0,144.2,0
1695,157,172,189,0,171.1,1
1696,193,148,165,0,171.1,1
1697,134,143,147,0,140.6,0
1698,141,161,140,0,146.7,0
1699,165,173,152,0,163.5,0
1700,158,150,167,0,158.3,0
1701,162,176,154,0,163.79999999999998,0
1702,164,184,150,1,165.8,0
1703,167,136,156,0,154.39999999999998,0
1704,177,138,142,0,154.79999999999998,0
1705,163,152,148,0,155.20000000000002,0
1706,150,161,113,0,142.2,0
1707,168,144,174,0,162.6,0
1708,192,182,160,0,179.4,1
1709,152,163,139,0,151.4,0
1710,135,155,192,0,158.1,0
1711,177,126,156,1,155.39999999999998,0
1712,152,128,134,0,139.4,0
1713,111,160,172,0,144.0,0
1714,171,112,162,0,150.6,0
1715,144,175,162,0,158.7,0
1716,153,151,146,0,150.3,0
1717,108,107,107,0,107.4,0
1718,200,200,200,1,200.0,1
1719,169,151,166,0,162.7,0
1720,146,152,116,0,138.8,0
1721,165,174,146,0,162.0,0
1722,195,193,107,1,168.0,0
1723,169,122,139,0,145.9,0
1724,167,119,142,0,145.1,0
1725,136,142,146,0,140.8,0
1726,176,166,130,0,159.2,0
1727,144,164,110,0,139.8,0
1728,171,176,150,0,166.2,1
1729,162,131,157,0,151.2,0
1730,191,108,153,0,154.70000000000002,0
1731,150,172,152,0,157.2,0
1732,148,138,155,0,147.1,0
1733,154,114,175,0,148.3,0
1734,148,157,151,0,151.60000000000002,0
1735,170,170,143,0,161.9,0
1736,122,152,149,1,139.1,0
1737,133,145,166,1,146.5,0
1738,133,151,183,0,153.4,0
1739,174,147,142,0,156.3,0
1740,189,128,156,0,160.8,0
1741,113,109,101,0,108.2,0
1742,151,165,135,0,150.4,0
1743,156,161,155,0,157.2,0
1744,178,158,125,0,156.1,0
1745,136,135,119,0,130.6,0
1746,159,151,162,0,157.5,0
1747,174,111,147,0,147.0,0
1748,165,158,159,0,161.1,0
1749,158,183,154,0,164.29999999999998,0
1750,175,125,135,0,148.0,0
1751,100,143,154,0,129.1,0
1752,168,161,130,0,154.5,0
1753,141,180,182,0,165.0,1
1754,118,146,127,0,129.1,0
1755,165,141,151,1,153.6,0
1756,182,115,134,0,147.5,0
1757,152,157,166,0,157.7,0
1758,174,195,148,0,172.50000000000003,1
1759,187,160,144,1,166.0,0
1760,181,154,172,0,170.2,1
1761,187,161,155,0,169.6,1
1762,169,154,165,0,163.3,0
1763,156,138,135,0,144.3,0
1764,122,171,126,0,137.89999999999998,0
1765,150,159,157,0,154.79999999999998,0
1766,138,155,148,0,146.1,0
1767,198,135,167,0,169.8,1
1768,151,181,153,0,160.6,0
1769,157,168,159,0,160.9,0
1770,166,143,122,0,145.9,0
1771,155,175,192,0,172.1,1
1772,188,145,151,0,164.0,0
1773,142,139,168,0,148.9,0
1774,158,139,138,1,146.3,0
1775,140,119,161,0,140.0,0
1776,128,164,128,0,138.8,0
1777,142,118,164,0,141.4,0
1778,154,130,147,0,144.7,0
1779,146,113,155,0,138.8,0
1780,141,153,168,0,152.70000000000002,0
1781,126,151,130,0,134.7,0
1782,153,148,141,0,147.89999999999998,0
1783,124,134,164,0,139.0,0
1784,170,131,196,0,166.1,1
1785,156,164,152,0,157.2,0
1786,125,143,166,0,142.7,0
1787,148,161,152,0,153.1,0
1788,139,137,193,0,154.6,0
1789,161,158,120,1,147.8,0
1790,181,181,156,0,173.5,1
1791,117,166,122,0,133.2,0
1792,157,146,104,0,137.79999999999998,0
1793,151,160,160,1,156.4,0
1794,168,150,157,1,159.3,0
1795,159,155,149,0,154.79999999999998,0
1796,139,148,152,0,145.6,0
1797,148,151,200,0,164.5,0
1798,139,159,149,1,148.0,0
1799,176,135,165,0,160.4,0
1800,155,134,142,0,144.79999999999998,0
1801,193,127,160,0,163.3,0
1802,153,122,150,0,142.8,0
1803,140,130,146,0,138.8,0
1804,124,158,191,0,154.3,0
1805,118,137,178,0,141.70000000000002,0
1806,186,103,192,1,162.9,0
1807,160,155,108,0,142.9,0
1808,165,115,147,0,144.6,0
1809,123,168,200,0,159.6,0
1810,172,171,150,0,165.1,1
1811,145,135,177,0,151.6,0
1812,157,163,183,0,166.6,1
1813,187,137,159,0,163.6,0
1814,172,156,138,1,157.0,0
1815,149,129,106,0,130.1,0
1816,137,119,168,0,140.9,0
1817,111,147,138,0,129.9,0
1818,140,152,158,1,149.0,0
1819,150,147,130,0,143.1,0
1820,135,131,149,0,138.0,0
1821,152,147,155,0,151.4,0
1822,156,160,160,0,158.4,0
1823,150,154,132,0,145.79999999999998,0
1824,141,158,178,0,157.20000000000002,0
1825,158,141,143,0,148.4,0
1826,163,178,121,0,154.89999999999998,0
1827,133,131,152,1,138.1,0
1828,183,164,155,0,168.9,1
1829,153,178,158,0,162.0,0
1830,155,164,182,0,165.79999999999998,1
1831,169,150,150,0,157.60000000000002,0
1832,159,144,152,0,152.4,0
1833,174,175,132,0,161.70000000000002,0
1834,160,126,171,0,153.1,0
1835,142,135,158,0,144.70000000000002,0
1836,162,147,146,0,152.7,0
1837,132,179,116,0,141.3,0
1838,157,162,183,0,166.3,1
1839,154,135,130,1,141.1,0
1840,150,148,143,0,147.3,0
1841,152,142,162,0,152.0,0
1842,117,140,131,0,128.10000000000002,0
1843,144,174,125,0,147.3,0
1844,156,127,112,0,134.1,0
1845,158,187,169,0,170.0,1
1846,134,171,144,0,148.1,0
1847,180,176,200,0,184.8,1
1848,137,145,135,0,138.8,0
1849,174,152,136,0,156.0,0
1850,163,126,143,0,145.9,0
1851,142,144,159,1,147.7,0
1852,190,164,145,0,168.7,1
1853,131,180,167,0,156.5,0
1854,173,132,135,1,149.3,0
1855,175,147,127,0,152.2,0
1856,141,151,119,0,137.4,0
1857,182,127,110,0,143.9,0
1858,149,166,144,0,152.6,0
1859,160,140,148,0,150.4,0
1860,160,151,142,0,151.9,0
1861,152,145,179,0,158.0,0
1862,171,139,179,0,163.79999999999998,0
1863,170,154,148,0,158.6,0
1864,120,150,119,0,128.7,0
1865,181,147,143,0,159.4,0
1866,121,140,143,0,133.3,0
1867,175,161,141,0,160.6,0
1868,177,188,141,0,169.5,1
1869,133,157,141,0,142.60000000000002,0
1870,146,174,147,0,154.7,0
1871,191,183,104,1,162.5,0
1872,150,158,159,1,155.1,0
1873,148,133,162,0,147.7,0
1874,170,125,136,0,146.3,0
1875,181,140,180,0,168.4,1
1876,182,178,135,0,166.7,1
1877,143,174,122,0,146.0,0
1878,150,159,162,0,156.29999999999998,0
1879,121,124,138,0,127.0,0
1880,138,151,161,0,148.8,0
1881,174,161,106,0,149.7,0
1882,187,158,182,0,176.79999999999998,1
1883,130,118,168,0,137.8,0
1884,143,137,124,0,135.5,0
1885,154,153,125,0,145.0,0
1886,160,165,188,1,169.9,1
1887,138,111,140,0,130.5,0
1888,163,151,138,0,151.9,0
1889,145,157,109,0,137.79999999999998,0
1890,154,171,147,1,157.0,0
1891,165,168,150,0,161.4,0
1892,155,166,169,0,162.5,0
1893,146,139,127,0,138.2,0
1894,152,116,124,0,132.79999999999998,0
1895,153,147,164,0,154.5,0
1896,147,175,175,0,163.8,0
1897,149,182,123,0,151.1,0
1898,123,198,188,0,165.0,0
1899,166,163,155,0,161.8,0
1900,149,162,176,0,161.0,0
1901,200,200,100,0,170.0,0
1902,148,152,104,0,136.0,0
1903,200,200,200,0,200.0,1
1904,162,136,176,0,158.39999999999998,0
1905,152,187,137,0,158.0,0
1906,163,148,147,1,153.7,0
1907,123,181,151,0,148.8,0
1908,132,126,100,1,120.6,0
1909,131,166,188,0,158.6,0
1910,157,140,136,0,145.60000000000002,0
1911,189,126,165,0,162.9,0
1912,199,159,153,0,173.20000000000002,1
1913,200,200,100,0,170.0,0
1914,165,138,163,0,156.3,0
1915,118,125,150,0,129.7,0
1916,100,200,200,1,160.0,0
1917,139,153,170,0,152.5,0
1918,142,165,117,0,141.4,0
1919,151,173,167,0,162.4,0
1920,145,153,133,0,143.8,0
1921,115,192,180,0,157.6,0
1922,169,159,158,0,162.70000000000002,0
1923,133,148,167,0,147.7,0
1924,159,122,156,0,147.0,0
1925,196,149,119,0,158.79999999999998,0
1926,136,148,137,0,139.9,0
1927,104,174,168,1,144.2,0
1928,149,164,158,0,156.2,0
1929,177,131,178,0,163.5,0
1930,194,158,163,0,173.9,1
1931,130,168,135,0,142.9,0
1932,164,185,139,1,162.8,0
1933,145,172,157,0,156.7,0
1934,152,170,108,0,144.20000000000002,0
1935,200,156,188,0,183.2,1
1936,124,162,163,0,147.1,0
1937,160,179,179,0,171.39999999999998,1
1938,200,200,100,0,170.0,0
1939,176,148,179,1,168.5,1
1940,156,139,199,0,163.79999999999998,0
1941,161,162,128,0,151.4,0
1942,147,179,170,0,163.5,0
1943,160,143,155,0,153.4,0
1944,148,107,124,1,128.5,0
1945,167,146,164,0,159.79999999999998,0
1946,147,173,171,0,162.0,0
1947,162,165,142,0,156.9,0
1948,154,163,178,0,163.9,0
1949,177,149,121,0,151.8,0
1950,153,129,125,0,137.4,0
1951,119,165,157,0,144.2,0
1952,180,138,155,0,159.9,0
1953,136,198,140,0,155.8,0
1954,141,166,171,0,157.5,0
1955,143,143,165,0,149.6,0
1956,182,142,172,0,167.0,1
1957,112,153,152,0,136.3,0
1958,200,150,167,0,175.1,1
1959,176,177,146,0,167.3,1
1960,159,158,196,0,169.8,1
1961,153,140,138,0,144.6,0
1962,105,111,102,0,105.89999999999999,0
1963,165,155,155,0,159.0,0
1964,200,200,200,0,200.0,1
1965,166,142,182,0,163.6,0
1966,156,162,157,0,158.1,0
1967,151,161,172,0,160.3,0
1968,151,117,179,0,149.2,0
1969,151,195,161,1,167.2,1
1970,177,180,143,0,167.7,1
1971,166,147,174,0,162.7,0
1972,100,132,155,0,126.1,0
1973,168,161,168,1,165.9,0
1974,158,156,111,0,143.3,0
1975,154,162,163,0,159.1,0
1976,147,158,142,0,148.8,0
1977,177,165,188,0,176.7,1
1978,173,183,167,0,174.2,1
1979,139,166,159,0,153.1,0
1980,163,134,164,0,154.6,0
1981,135,182,135,0,149.1,0
1982,127,187,187,0,163.0,0
1983,142,200,194,1,175.0,1
1984,172,132,162,0,157.0,0
1985,174,159,186,0,173.10000000000002,1
1986,165,113,143,0,142.8,0
1987,169,166,139,0,159.1,0
1988,165,144,155,0,155.7,0
1989,142,193,163,0,163.6,0
1990,163,139,147,0,151.0,0
1991,171,121,165,0,154.2,0
1992,170,145,161,0,159.8,0
1993,100,200,200,0,160.0,0
1994,169,170,165,0,168.10000000000002,1
1995,162,113,172,0,150.29999999999998,0
1996,176,155,158,0,164.3,0
1997,154,113,178,0,148.9,0
1998,137,148,130,0,138.2,0
1999,151,187,164,0,165.7,1
2000,140,162,131,0,143.89999999999998,0
