id,math,english,ukrainian,privileged,rating,admitted
1644,134,173,161,0,153.8,0
1645,151,168,140,0,152.8,0
1646,129,186,133,0,147.3,0
1647,167,170,132,0,157.4,0
1648,147,120,159,0,142.5,0
1649,191,153,200,0,182.3,1
1650,142,180,164,0,160.0,0
1651,143,189,185,0,169.4,1
1652,171,138,152,0,155.4,0
1653,141,150,143,0,144.3,0
1654,185,168,170,0,175.4,1
1655,164,146,145,0,152.9,0
1656,148,149,149,1,148.6,0
1657,151,173,156,0,159.10000000000002,0
1658,200,175,133,0,172.4,1
1659,164,177,160,0,166.70000000000002,1
1660,158,165,152,1,158.3,0
1661,100,200,200,1,160.0,0
1662,175,152,155,0,162.1,0
1663,124,135,169,1,140.79999999999998,0
1664,151,144,138,0,145.0,0
1665,100,166,200,1,149.8,0
1666,144,158,129,1,143.7,0
1667,171,199,137,1,169.2,1
1668,182,160,166,1,170.6,1
1669,167,163,156,0,162.5,0
1670,167,154,135,1,153.5,0
1671,120,170,169,0,149.7,0
1672,141,188,131,1,152.10000000000002,0
1673,184,158,170,0,172.0,1
1674,180,101,189,0,159.0,0
1675,152,153,168,0,157.1,0
1676,138,176,158,0,155.4,0
1677,136,153,141,0,142.60000000000002,0
1678,145,152,136,0,144.39999999999998,0
1679,141,114,170,0,141.6,0
1680,174,118,170,0,156.0,0
1681,159,152,143,0,152.1,0
1682,175,170,159,0,168.7,1
1683,127,154,195,0,155.5,0
1684,179,138,147,0,157.1,0
1685,155,135,163,0,151.4,0
1686,191,170,162,0,176.0,1
1687,153,134,168,0,151.8,0
1688,125,171,189,0,158.0,0
1689,180,168,180,0,176.4,1
1690,152,184,138,0,157.4,0
1691,111,200,159,0,152.1,0
1692,157,149,111,0,140.8,0
1693,159,152,147,1,153.3,0
1694,176,183,116,0,160.10000000000002,0
1695,100,154,127,0,124.29999999999998,0
1696,177,123,161,0,156.0,0
1697,145,139,199,0,159.39999999999998,0
1698,193,162,164,1,175.0,1
1699,120,130,190,0,144.0,0
1700,165,195,110,0,157.5,0
1701,163,181,131,0,158.8,0
1702,199,113,186,0,169.3,0
1703,139,137,140,0,138.7,0
1704,147,157,174,0,158.1,0
1705,148,146,133,0,142.9,0
1706,129,152,136,1,138.0,0
1707,174,168,140,0,162.0,0
1708,133,151,110,0,131.5,0
1709,175,183,146,0,168.7,1
1710,119,172,162,0,147.8,0
1711,151,175,149,0,157.6,0
1712,151,131,155,0,146.2,0
1713,109,113,109,0,110.19999999999999,0
1714,174,154,144,0,159.0,0
1715,150,190,146,1,160.8,0
1716,145,179,150,0,156.7,0
1717,151,169,157,0,158.2,0
1718,174,179,144,0,166.5,1
1719,130,132,130,0,130.6,0
1720,134,126,161,0,139.7,0
1721,115,181,122,0,136.9,0
1722,195,142,140,0,162.6,0
1723,131,138,145,0,137.3,0
1724,117,167,135,1,137.4,0
1725,138,150,138,0,141.6,0
1726,142,152,166,1,152.2,0
1727,184,161,189,0,178.6,1
1728,145,158,123,1,142.3,0
1729,160,122,146,0,144.39999999999998,0
1730,119,145,156,0,137.89999999999998,0
1731,159,169,156,0,161.1,0
1732,122,141,121,1,127.39999999999999,0
1733,148,148,156,0,150.39999999999998,0
1734,139,149,155,0,146.8,0
1735,156,103,165,0,142.8,0
1736,167,157,131,1,153.2,0
1737,128,142,153,0,139.70000000000002,0
1738,200,200,200,0,200.0,1
1739,158,160,160,1,159.2,0
1740,168,139,188,0,165.3,1
1741,183,164,171,1,173.7,1
1742,145,145,145,0,145.0,0
1743,125,141,160,0,140.3,0
1744,158,125,158,0,148.1,0
1745,139,163,128,0,142.9,0
1746,136,151,197,0,158.8,0
1747,183,144,166,0,166.2,1
1748,167,123,174,0,155.89999999999998,0
1749,140,176,139,0,150.5,0
1750,154,149,130,0,145.3,0
1751,153,161,144,0,152.7,0
1752,158,161,156,0,158.3,0
1753,146,127,151,0,141.8,0
1754,116,168,134,0,137.0,0
1755,191,109,183,0,164.0,0
1756,144,150,143,0,145.5,0
1757,155,116,183,1,151.7,0
1758,133,179,151,0,152.2,0
1759,158,157,147,0,154.4,0
1760,147,150,151,0,149.10000000000002,0
1761,139,141,152,0,143.5,0
1762,129,153,160,0,145.5,0
1763,163,167,131,0,154.60000000000002,0
1764,163,153,192,0,168.7,1
1765,171,164,170,0,168.6,1
1766,165,133,181,0,160.2,0
1767,167,118,130,0,141.2,0
1768,162,139,163,0,155.4,0
1769,119,147,173,0,143.6,0
1770,149,134,184,0,155.0,0
1771,126,153,120,0,132.3,0
1772,182,149,137,1,158.6,0
1773,154,117,148,0,141.1,0
1774,180,169,162,0,171.29999999999998,1
1775,134,150,132,0,138.2,0
1776,153,131,179,0,154.2,0
1777,160,124,134,0,141.39999999999998,0
1778,148,200,115,0,153.7,0
1779,158,145,158,0,154.1,0
1780,200,200,200,1,200.0,1
1781,134,125,156,1,137.89999999999998,0
1782,100,200,200,0,160.0,0
1783,187,140,182,0,171.4,1
1784,139,150,168,0,151.0,0
1785,200,200,100,0,170.0,0
1786,168,154,128,0,151.8,0
1787,150,154,145,0,149.7,0
1788,162,151,145,0,153.6,0
1789,132,187,124,0,146.1,0
1790,156,147,170,0,157.5,0
1791,166,177,127,0,157.6,0
1792,139,159,127,0,141.4,0
1793,147,174,140,1,153.0,0
1794,161,166,131,0,153.5,0
1795,181,177,147,0,169.6,1
1796,154,200,126,1,159.39999999999998,0
1797,146,153,147,1,148.4,0
1798,152,163,149,1,154.4,0
1799,178,192,162,0,177.4,1
1800,142,159,160,0,152.5,0
1801,148,102,150,0,134.8,0
1802,142,146,161,0,148.89999999999998,0
1803,150,147,149,0,148.79999999999998,0
1804,159,157,182,0,165.3,1
1805,175,142,140,0,154.6,0
1806,112,200,143,0,147.70000000000002,0
1807,166,198,155,0,172.3,1
1808,137,122,139,1,133.1,0
1809,166,136,180,0,161.2,0
1810,179,176,167,0,174.5,1
1811,174,138,168,0,161.4,0
1812,158,146,165,0,156.5,0
1813,171,139,169,1,160.79999999999998,0
1814,136,183,140,0,151.3,0
1815,153,153,165,0,156.6,0
1816,185,180,133,0,167.9,1
1817,139,143,136,0,139.3,0
1818,158,170,162,0,162.8,0
1819,147,149,154,0,149.7,0
1820,151,158,160,0,155.8,0
1821,163,146,143,0,151.9,0
1822,149,149,140,0,146.3,0
1823,182,114,199,0,166.7,0
1824,144,160,156,0,152.39999999999998,0
1825,118,170,148,0,142.6,0
1826,158,135,171,0,155.0,0
1827,163,128,148,0,148.0,0
1828,182,180,122,0,163.4,0
1829,152,195,163,1,168.20000000000002,1
1830,127,174,178,1,156.4,0
1831,139,181,164,0,159.1,0
1832,129,191,193,0,166.8,0
1833,153,167,138,0,152.70000000000002,0
1834,160,163,161,1,161.2,0
1835,200,200,200,0,200.0,1
1836,192,138,153,1,164.10000000000002,0
1837,200,200,100,0,170.0,0
1838,136,179,157,0,155.2,0
1839,173,170,182,0,174.8,1
1840,161,141,145,0,150.2,0
1841,155,162,197,0,169.7,1
1842,137,145,151,0,143.60000000000002,0
1843,187,173,162,1,175.29999999999998,1
1844,178,165,134,1,160.9,0
1845,125,186,111,0,139.1,0
1846,182,157,173,0,171.8,1
1847,154,153,167,0,157.6,0
1848,143,155,100,0,133.7,0
1849,135,200,150,0,159.0,0
1850,173,168,146,0,163.39999999999998,0
1851,162,157,172,0,163.5,0
1852,137,173,169,0,157.4,0
1853,138,150,135,1,140.7,0
1854,147,162,174,0,159.6,0
1855,144,175,154,0,156.29999999999998,0
1856,165,103,157,0,144.0,0
1857,162,128,164,0,152.39999999999998,0
1858,142,130,172,0,147.4,0
1859,121,148,119,1,128.5,0
1860,200,200,200,0,200.0,1
1861,172,164,127,1,156.1,0
1862,135,168,166,0,154.2,0
1863,157,184,200,0,178.0,1
1864,119,148,132,0,131.6,0
1865,162,147,138,0,150.3,0
1866,193,145,169,1,171.4,1
1867,128,137,178,1,145.70000000000002,0
1868,165,159,165,0,163.2,0
1869,160,130,161,0,151.3,0
1870,173,178,125,0,160.1,0
1871,152,160,148,0,153.20000000000002,0
1872,160,171,153,0,161.2,0
1873,158,187,189,0,176.0,1
1874,166,109,152,0,144.7,0
1875,200,200,100,0,170.0,0
1876,158,143,150,0,151.1,0
1877,171,164,133,0,157.5,0
1878,178,171,195,0,181.0,1
1879,164,163,138,0,155.9,0
1880,132,157,136,0,140.7,0
1881,123,151,161,0,142.8,0
1882,163,173,137,0,158.2,0
1883,134,155,163,0,149.0,0
1884,171,188,183,1,179.70000000000002,1
1885,149,144,131,0,142.1,0
1886,175,191,147,0,171.4,1
1887,197,131,144,0,161.3,0
1888,153,160,160,0,157.2,0
1889,152,156,170,0,158.6,0
1890,175,140,134,0,152.2,0
1891,176,127,155,1,155.0,0
1892,189,173,143,0,170.4,1
1893,158,155,161,0,158.0,0
1894,142,174,135,0,149.5,0
1895,155,190,152,0,164.6,0
1896,142,168,169,1,157.9,0
1897,159,174,153,0,161.7,0
1898,137,147,169,1,149.6,0
1899,173,183,151,0,169.39999999999998,1
1900,168,185,171,0,174.0,1
1901,157,166,133,0,152.5,0
1902,155,150,136,0,147.8,0
1903,151,156,188,0,163.6,0
1904,181,158,156,0,166.60000000000002,1
1905,178,164,187,0,176.5,1
1906,157,154,182,0,163.6,0
1907,137,149,160,1,147.5,0
1908,131,151,133,0,137.6,0
1909,160,155,168,0,160.9,0
1910,142,179,141,1,152.8,0
1911,164,136,142,1,149.0,0
1912,147,116,136,0,134.39999999999998,0
1913,170,124,149,0,149.89999999999998,0
1914,159,159,151,0,156.6,0
1915,174,160,141,0,159.9,0
1916,110,178,125,0,134.9,0
1917,150,200,152,1,165.6,0
1918,199,151,127,0,163.0,0
1919,104,176,165,0,143.9,0
1920,183,106,194,0,163.2,0
1921,163,177,118,1,153.70000000000002,0
1922,117,195,173,0,157.20000000000002,0
1923,151,131,155,0,146.2,0
1924,178,161,162,0,168.1,1
1925,179,165,160,0,169.10000000000002,1
1926,158,162,130,0,150.8,0
1927,131,149,173,0,149.0,0
1928,173,184,176,0,177.2,1
1929,135,177,172,0,158.7,0
1930,152,168,171,0,162.5,0
1931,173,141,157,0,158.6,0
1932,176,147,167,0,164.6,0
1933,148,171,183,0,165.4,1
1934,167,189,158,0,170.9,1
1935,124,175,150,0,147.1,0
1936,145,151,140,0,145.3,0
1937,184,158,128,0,159.4,0
1938,181,179,189,0,182.79999999999998,1
1939,168,129,161,0,154.2,0
1940,152,127,189,0,155.6,0
1941,171,176,171,0,172.5,1
1942,154,157,169,0,159.4,0
1943,158,136,189,0,160.7,0
1944,156,151,156,0,154.5,0
1945,139,148,146,0,143.8,0
1946,169,165,132,0,156.70000000000002,0
1947,133,152,138,0,140.20000000000002,0
1948,170,163,131,1,156.2,0
1949,135,186,150,0,154.8,0
1950,140,159,124,0,140.89999999999998,0
1951,100,153,122,0,122.5,0
1952,151,144,116,0,138.39999999999998,0
1953,158,145,141,0,149.0,0
1954,171,152,150,0,159.0,0
1955,181,175,115,0,159.4,0
1956,125,170,143,0,143.9,0
1957,174,125,185,1,162.60000000000002,0
1958,145,192,181,0,169.89999999999998,1
1959,153,144,157,0,151.5,0
1960,152,144,145,0,147.5,0
1961,146,151,134,1,143.9,0
1962,137,196,151,1,158.89999999999998,0
1963,160,167,153,0,160.0,0
1964,171,159,172,0,167.7,1
1965,129,143,165,1,144.0,0
1966,154,158,157,0,156.1,0
1967,142,200,153,0,162.70000000000002,0
1968,176,172,137,0,163.1,0
1969,164,146,107,0,141.5,0
1970,185,148,168,0,168.8,1
1971,124,167,141,1,142.0,0
1972,175,174,173,0,174.1,1
1973,158,132,148,0,147.20000000000002,0
1974,140,162,151,0,149.89999999999998,0
1975,164,169,139,0,158.0,0
1976,186,180,180,0,182.4,1
1977,187,130,157,0,160.9,0
1978,171,200,131,0,167.7,1
1979,135,146,144,0,141.0,0
1980,161,146,124,0,145.4,0
1981,161,145,154,0,154.1,0
1982,179,166,127,0,159.5,0
1983,151,136,124,0,138.4,0
1984,155,189,195,0,177.2,1
1985,141,145,197,0,159.0,0
1986,168,157,154,0,160.5,0
1987,150,132,178,0,153.0,0
1988,158,144,144,0,149.6,0
1989,145,114,142,0,134.79999999999998,0
1990,155,154,166,0,158.0,0
1991,133,152,169,0,149.5,0
1992,158,119,152,0,144.5,0
1993,142,151,180,0,156.1,0
1994,168,165,184,0,171.9,1
1995,200,200,200,0,200.0,1
1996,171,136,154,0,155.4,0
1997,132,118,189,0,144.9,0
1998,147,152,181,0,158.7,0
1999,122,190,145,0,149.3,0
2000,155,148,159,1,154.1,0
